year,month,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly
1999,2,31.942809,-113.020708,7.406704425811768,0,5.8979997634887695,0,59.03977966308594,54.378990173339844,4.660792827606201
1999,3,31.942809,-113.020708,4.047796726226807,0,1.965999960899353,0,87.56230163574219,83.703369140625,3.858947277069092
1999,4,31.942809,-113.020708,16.349681854248047,0,21.625999450683594,0,106.6765365600586,91.24849700927734,15.42803955078125
1999,5,31.942809,-113.020708,5.639322280883789,0,0,0,150.84996032714844,143.4873504638672,7.362643718719482
1999,6,31.942809,-113.020708,1.4284193515777588,0,0,0,173.47991943359375,171.3861541748047,2.0937743186950684
1999,7,31.942809,-113.020708,11.387073516845703,3.3979763984680176,54.06500244140625,0,191.31822204589844,175.85157775878906,15.466623306274414
1999,8,31.942809,-113.020708,23.87076187133789,2.1641957759857178,32.43899917602539,0,180.97999572753906,151.5374755859375,29.442527770996094
1999,9,31.942809,-113.020708,23.27284812927246,0,2.9489998817443848,0,143.59933471679687,117.00056457519531,26.59878158569336
1999,10,31.942809,-113.020708,7.696224212646484,0,0,0,103.84839630126953,95.51891326904297,8.329484939575195
1999,11,31.942809,-113.020708,3.2607717514038086,0,0,0,65.0147705078125,62.723045349121094,2.29172682762146
1999,12,31.942809,-113.020708,1.8653223514556885,0,0,0,43.91531753540039,43.01287841796875,0.9024368524551392
2000,1,31.942809,-113.020708,1.153715968132019,0,0,0,51.25492858886719,50.654563903808594,0.6003631949424744
2000,2,31.942809,-113.020708,0.9020803570747375,0,0.9829999804496765,0,61.836326599121094,61.23440170288086,0.6019403338432312
2000,3,31.942809,-113.020708,26.59671974182129,7.936792850494385,46.20100021362305,0,88.22026824951172,72.0243148803711,16.195945739746094
2000,4,31.942809,-113.020708,14.089920043945312,0,0,0,126.65843200683594,110.71866607666016,15.939776420593262
2000,5,31.942809,-113.020708,3.8448541164398193,0,0,0,166.2434844970703,160.59609985351562,5.647380828857422
2000,6,31.942809,-113.020708,0.8500668406486511,0,0,0,184.28659057617187,182.91281127929687,1.3737889528274536
2000,7,31.942809,-113.020708,0.16485612094402313,0,0,0,198.91128540039062,198.62327575683594,0.2880043387413025
2000,8,31.942809,-113.020708,6.84871768951416,0,31.45599937438965,0,181.4862518310547,172.06224060058594,9.423991203308105
2000,9,31.942809,-113.020708,11.141547203063965,0,0,0,144.62916564941406,127.60145568847656,17.02770233154297
2000,10,31.942809,-113.020708,12.69957447052002,0.5514016151428223,40.303001403808594,0,93.95579528808594,86.97935485839844,6.976428985595703
2000,11,31.942809,-113.020708,35.29296875,10.818413734436035,13.76200008392334,0,48.88004684448242,39.09127426147461,9.788774490356445
2000,12,31.942809,-113.020708,25.883697509765625,0,0,0,44.978858947753906,35.5432243347168,9.435627937316895
2001,1,31.942809,-113.020708,31.864458084106445,1.1754345893859863,25.557998657226562,0,43.63473892211914,35.02407455444336,8.610662460327148
2001,2,31.942809,-113.020708,36.188575744628906,11.080628395080566,22.608997344970703,0,52.450382232666016,41.81205368041992,10.638324737548828
2001,3,31.942809,-113.020708,32.17591857910156,8.74257755279541,11.795999526977539,0,89.83231353759766,71.38008117675781,18.452241897583008
2001,4,31.942809,-113.020708,19.991443634033203,0,12.778999328613281,0,115.25635528564453,95.60249328613281,19.653867721557617
2001,5,31.942809,-113.020708,8.286704063415527,0,0,0,169.602783203125,157.26876831054687,12.334022521972656
2001,6,31.942809,-113.020708,1.792694091796875,0,0,0,184.4404296875,181.5591278076172,2.8812994956970215
2001,7,31.942809,-113.020708,5.573194980621338,0,11.795999526977539,0,197.27735900878906,187.62985229492187,9.64748477935791
2001,8,31.942809,-113.020708,16.26259994506836,0,35.387996673583984,0,182.6311492919922,159.08116149902344,23.549985885620117
2001,9,31.942809,-113.020708,7.265265941619873,0,0,0,147.1999969482422,135.72726440429687,11.472734451293945
2001,10,31.942809,-113.020708,3.7603514194488525,0,2.9489998817443848,0,102.0285415649414,98.09515380859375,3.9334006309509277
2001,11,31.942809,-113.020708,1.5741990804672241,0,0,0,64.5262451171875,63.419837951660156,1.1064101457595825
2001,12,31.942809,-113.020708,13.76584529876709,0,18.677000045776367,0,40.21635437011719,34.30378341674805,5.912569046020508
2002,1,31.942809,-113.020708,10.930828094482422,0,0,0,46.31650924682617,41.0449104309082,5.27159309387207
2002,2,31.942809,-113.020708,6.579041481018066,0,0,0,58.889556884765625,54.86573791503906,4.023814678192139
2002,3,31.942809,-113.020708,3.0482373237609863,0,0,0,85.73548126220703,82.94112396240234,2.7943642139434814
2002,4,31.942809,-113.020708,1.0788090229034424,0,0,0,123.02255249023437,121.77515411376953,1.24740469455719
2002,5,31.942809,-113.020708,0.3211050033569336,0,0,0,154.50706481933594,154.0740966796875,0.432938814163208
2002,6,31.942809,-113.020708,0.07471286505460739,0,0,0,184.96173095703125,184.84075927734375,0.12098328769207001
2002,7,31.942809,-113.020708,3.4457600116729736,0,9.829999923706055,0,199.47352600097656,193.36297607421875,6.110538005828857
2002,8,31.942809,-113.020708,1.7635489702224731,0,0,0,181.79171752929687,178.73793029785156,3.053795099258423
2002,9,31.942809,-113.020708,6.008351802825928,0,12.779000282287598,0,146.18878173828125,137.10916137695312,9.079643249511719
2002,10,31.942809,-113.020708,3.2548351287841797,0,2.9489998817443848,0,94.9233169555664,91.86336517333984,3.0599653720855713
2002,11,31.942809,-113.020708,3.9219970703125,0,16.711000442504883,0,61.54982376098633,59.03448486328125,2.515338897705078
2002,12,31.942809,-113.020708,16.136402130126953,0,5.8979997634887695,0,42.40404510498047,34.849571228027344,7.554478645324707
2003,1,31.942809,-113.020708,23.157609939575195,0,14.744999885559082,0,55.80113983154297,45.102439880371094,10.698692321777344
2003,2,31.942809,-113.020708,28.906896591186523,5.562884330749512,33.422000885009766,0,56.60491180419922,45.25880432128906,11.34610652923584
2003,3,31.942809,-113.020708,33.187049865722656,0,7.863999843597412,0,89.8841552734375,71.38109588623047,18.503067016601563
2003,4,31.942809,-113.020708,18.8960018157959,0,2.9489998817443848,0,110.55325317382812,92.85533905029297,17.697921752929688
2003,5,31.942809,-113.020708,6.689126491546631,0,0,0,157.3715362548828,148.4124298095703,8.959107398986816
2003,6,31.942809,-113.020708,1.532493233680725,0,0,0,175.22129821777344,172.85435485839844,2.3669495582580566
2003,7,31.942809,-113.020708,4.541717529296875,0,39.31999969482422,0,199.728271484375,194.20494079589844,5.5233588218688965
2003,8,31.942809,-113.020708,29.37213897705078,2.6356797218322754,26.540998458862305,0,182.12832641601562,150.43585205078125,31.69248390197754
2003,9,31.942809,-113.020708,21.620847702026367,60.4018440246582,91.41899871826172,0,143.88832092285156,119.99491882324219,23.89340591430664
2003,10,31.942809,-113.020708,27.731163024902344,0,6.88100004196167,0,107.16246032714844,87.06949615478516,20.092960357666016
2003,11,31.942809,-113.020708,20.950159072875977,0,9.829999923706055,0,54.8125,44.11921691894531,10.693293571472168
2003,12,31.942809,-113.020708,17.83574104309082,0,6.880999565124512,0,42.62590408325195,34.27689743041992,8.349008560180664
2004,1,31.942809,-113.020708,18.040775299072266,0,12.778999328613281,0,46.26068878173828,38.29438400268555,7.966310501098633
2004,2,31.942809,-113.020708,21.730365753173828,0,15.727999687194824,0,52.78883743286133,42.47064208984375,10.318198204040527
2004,3,31.942809,-113.020708,28.79914093017578,3.3864667415618896,14.744999885559082,0,106.6202163696289,84.74793243408203,21.872283935546875
2004,4,31.942809,-113.020708,28.819011688232422,9.629383087158203,31.45599937438965,0,119.0773696899414,98.2278060913086,20.84954071044922
2004,5,31.942809,-113.020708,9.904877662658691,0,0,0,159.3946990966797,145.15721130371094,14.237466812133789
2004,6,31.942809,-113.020708,2.3630785942077637,0,0,0,176.25088500976563,172.57159423828125,3.6792891025543213
2004,7,31.942809,-113.020708,3.6721417903900146,0,17.694000244140625,0,193.572265625,187.30364990234375,6.2685956954956055
2004,8,31.942809,-113.020708,13.005228996276855,0,18.677000045776367,0,179.5382843017578,158.45188903808594,21.08636474609375
2004,9,31.942809,-113.020708,5.007804870605469,0,0,0,138.5454559326172,130.92779541015625,7.617690563201904
2004,10,31.942809,-113.020708,12.086384773254395,1.7152166366577148,42.26899719238281,0,92.24192810058594,86.33586120605469,5.906065940856934
2004,11,31.942809,-113.020708,35.89594268798828,15.322946548461914,23.591999053955078,0,52.64638137817383,42.135826110839844,10.510564804077148
2004,12,31.942809,-113.020708,35.42594528198242,27.20292091369629,39.31999969482422,0,41.26960372924805,32.622005462646484,8.647603988647461
2005,1,31.942809,-113.020708,36.215675354003906,38.19635772705078,45.21800231933594,0,48.22529602050781,38.7076301574707,9.517669677734375
2005,2,31.942809,-113.020708,36.312957763671875,36.21046447753906,48.16699981689453,0,55.66276168823242,44.36943435668945,11.29333209991455
2005,3,31.942809,-113.020708,32.20885467529297,5.279460430145264,11.795999526977539,0,85.76410675048828,68.06695556640625,17.6971435546875
2005,4,31.942809,-113.020708,16.419153213500977,0,1.965999960899353,0,115.59671783447266,98.928619384765625,16.6680965423584
2005,5,31.942809,-113.020708,5.82100772857666,0,0,0,157.02041625976562,149.11883544921875,7.901565074920654
2005,6,31.942809,-113.020708,1.399740219116211,0,0,0,174.81295776367187,172.7216796875,2.0912845134735107
2005,7,31.942809,-113.020708,3.8837311267852783,0,20.64299964904785,0,198.39678955078125,191.70709228515625,6.689701080322266
2005,8,31.942809,-113.020708,23.58409881591797,2.2754127979278564,31.45599937438965,0,178.7456817626953,149.86854553222656,28.877120971679687
2005,9,31.942809,-113.020708,9.351458549499512,0,3.931999921798706,0,141.8363037109375,127.552001953125,14.284279823303223
2005,10,31.942809,-113.020708,7.925523281097412,0,13.761999130249023,0,99.12203216552734,91.87286376953125,7.249179840087891
2005,11,31.942809,-113.020708,7.780549049377441,0,0,0,63.0911750793457,57.79144287109375,5.2997212409973145
2005,12,31.942809,-113.020708,4.495846271514893,0,0,0,45.00568771362305,42.78522872924805,2.2204582691192627
2006,1,31.942809,-113.020708,2.7334537506103516,0,0,0,47.1663932800293,45.823760986328125,1.3426284790039062
2006,2,31.942809,-113.020708,1.5880590677261353,0,0,0,58.6654167175293,57.667850494384766,0.9975675940513611
2006,3,31.942809,-113.020708,7.77567195892334,0,13.76200008392334,0,81.15845489501953,74.187530517578125,6.9709248542785645
2006,4,31.942809,-113.020708,5.36330509185791,0,3.931999921798706,0,114.38467407226562,108.64505004882812,5.739612102508545
2006,5,31.942809,-113.020708,3.2562315464019775,0,0,0,159.1077117919922,154.49917602539062,4.6085357666015625
2006,6,31.942809,-113.020708,0.8637662529945374,0,3.931999921798706,0,188.60165405273438,187.15928649902344,1.4423515796661377
2006,7,31.942809,-113.020708,5.231368064880371,0,9.829999923706055,0,199.90325927734375,190.60231018066406,9.300912857055664
2006,8,31.942809,-113.020708,21.20618438720703,0,37.354000091552734,0,178.9815216064453,153.48550415039062,25.49599838256836
2006,9,31.942809,-113.020708,10.829610824584961,0,4.914999961853027,0,135.56565856933594,119.85387420654297,15.711766242980957
2006,10,31.942809,-113.020708,3.4210593700408936,0,0,0,95.32605743408203,91.90955352783203,3.416496992111206
2006,11,31.942809,-113.020708,1.5497950315475464,0,0,0,63.18072509765625,62.12595748901367,1.0547630786895752
2006,12,31.942809,-113.020708,0.8932690024375916,0,0,0,41.838687896728516,41.421356201171875,0.41732946038246155
2007,1,31.942809,-113.020708,3.528684616088867,0,12.778999328613281,0,40.36729049682617,38.8289909362793,1.5382978916168213
2007,2,31.942809,-113.020708,8.927556991577148,0,0,0,56.825340270996094,51.39739990234375,5.42793083190918
2007,3,31.942809,-113.020708,8.095999717712402,0,15.727999687194824,0,95.16563415527344,87.00725555419922,8.158376693725586
2007,4,31.942809,-113.020708,8.770648002624512,0,0.9829999804496765,0,116.84332275390625,107.19801330566406,9.6453094482421875
2007,5,31.942809,-113.020708,2.9239485263824463,0,0,0,156.65069580078125,152.59645080566406,4.054213523864746
2007,6,31.942809,-113.020708,0.7046571373939514,0,0,0,179.10720825195312,178.01870727539062,1.088473916053772
2007,7,31.942809,-113.020708,3.43623948097229,0,16.71099853515625,0,196.3836669921875,190.762451171875,5.621273994445801
2007,8,31.942809,-113.020708,8.826618194580078,0,8.8470001220703125,0,182.65576171875,167.31375122070312,15.342012405395508
2007,9,31.942809,-113.020708,7.059501647949219,0,9.829999923706055,0,141.8115234375,130.96116638183594,10.850339889526367
2007,10,31.942809,-113.020708,2.382293462753296,0,0,0,97.11100769042969,94.72660827636719,2.3844051361083984
2007,11,31.942809,-113.020708,1.9802360534667969,0,28.506999969482422,0,64.99278259277344,63.905372619628906,1.0874136686325073
2007,12,31.942809,-113.020708,36.39012145996094,17.532424926757812,30.472999572753906,0,38.7910041809082,30.65098762512207,8.140018463134766
2008,1,31.942809,-113.020708,31.026872634887695,3.2984442710876465,15.72800064086914,0,44.01731491088867,35.337318420410156,8.679997444152832
2008,2,31.942809,-113.020708,32.044734954833984,0,0,0,56.9703254699707,45.4166374206543,11.553671836853027
2008,3,31.942809,-113.020708,17.485170364379883,0,0,0,90.26001739501953,74.679931640625,15.580068588256836
2008,4,31.942809,-113.020708,6.33088493347168,0,0,0,119.1533203125,112.2566146850586,6.896696090698242
2008,5,31.942809,-113.020708,4.801891326904297,0,11.795999526977539,0,144.8042449951172,138.95437622070312,5.849874019622803
2008,6,31.942809,-113.020708,4.753629207611084,0,0,0,182.13186645507812,174.70425415039063,7.427615165710449
2008,7,31.942809,-113.020708,19.8419189453125,9.554972648620605,49.150001525878906,0,193.405029296875,171.4241485595703,21.980871200561523
2008,8,31.942809,-113.020708,17.67259407043457,28.849761962890625,68.80999755859375,0,177.66696166992187,153.96568298339844,23.70128059387207
2008,9,31.942809,-113.020708,29.792972564697266,3.5359182357788086,20.64299964904785,0,141.5260772705078,114.18922424316406,27.336868286132813
2008,10,31.942809,-113.020708,16.33562660217285,0,0,0,98.25948333740234,82.87281799316406,15.386638641357422
2008,11,31.942809,-113.020708,8.266902923583984,0,6.88100004196167,0,62.082515716552734,56.67621994018555,5.406291484832764
2008,12,31.942809,-113.020708,23.468793869018555,7.399214267730713,39.31999969482422,0,41.61252975463867,35.165435791015625,6.447081089019775
2009,1,31.942809,-113.020708,34.41735076904297,1.582197666168213,3.931999921798706,0,50.45853042602539,40.50510025024414,9.953433990478516
2009,2,31.942809,-113.020708,26.98821449279785,0,4.914999961853027,0,57.70695877075195,46.01621627807617,11.690742492675781
2009,3,31.942809,-113.020708,14.648655891418457,0,0,0,90.16594696044922,76.11378479003906,14.052178382873535
2009,4,31.942809,-113.020708,6.4141693115234375,0,1.965999960899353,0,112.40326690673828,105.74441528320312,6.658850193023682
2009,5,31.942809,-113.020708,3.691317319869995,0,5.8979997634887695,0,165.2482452392578,159.82122802734375,5.426997184753418
2009,6,31.942809,-113.020708,2.6402981281280518,0,0.9829999804496765,0,169.49449157714844,165.5822296142578,3.912281036376953
2009,7,31.942809,-113.020708,2.195528745651245,0,3.931999921798706,0,203.37167358398437,199.39268493652344,3.9789586067199707
2009,8,31.942809,-113.020708,6.9853434562683105,0,18.676998138427734,0,182.3152313232422,170.26229858398438,12.052910804748535
2009,9,31.942809,-113.020708,7.3628740310668945,0,6.880999565124512,0,144.2666015625,132.887939453125,11.378649711608887
2009,10,31.942809,-113.020708,2.2840747833251953,0,0,0,92.12481689453125,89.95024871826172,2.1745684146881104
2009,11,31.942809,-113.020708,1.1079684495925903,0,0.9829999804496765,0,61.67819595336914,60.95113754272461,0.7270587086677551
2009,12,31.942809,-113.020708,9.844917297363281,0,12.778999328613281,0,41.032527923583984,36.609710693359375,4.422813415527344
2010,1,31.942809,-113.020708,19.54081153869629,65.42741394042969,97.31700134277344,0,47.60469055175781,41.20613098144531,6.398560523986816
2010,2,31.942809,-113.020708,33.10625457763672,0,10.812999725341797,0,55.110504150390625,43.934532165527344,11.175985336303711
2010,3,31.942809,-113.020708,33.99638366699219,2.176595449447632,14.744999885559082,0,83.66796875,66.46770477294922,17.200244903564453
2010,4,31.942809,-113.020708,25.00847625732422,0,14.744999885559082,0,109.66490173339844,90.51195526123047,19.152952194213867
2010,5,31.942809,-113.020708,15.517974853515625,0,0,0,143.6979522705078,125.44464874267578,18.253299713134766
2010,6,31.942809,-113.020708,4.076178550720215,0,0,0,173.0191192626953,166.88168334960937,6.137472629547119
2010,7,31.942809,-113.020708,0.826995313167572,0,0,0,197.8504638671875,196.39259338378906,1.457891821861267
2010,8,31.942809,-113.020708,1.6514952182769775,0,10.812999725341797,0,182.79534912109375,180.10166931152344,2.693667411804199
2010,9,31.942809,-113.020708,4.185568809509277,0,0,0,145.91348266601562,139.36105346679687,6.552435874938965
2010,10,31.942809,-113.020708,3.014547109603882,0,3.931999921798706,0,97.99573516845703,95.12610626220703,2.8696165084838867
2010,11,31.942809,-113.020708,2.1297237873077393,0,0,0,56.402339935302734,55.095882415771484,1.3064613342285156
2010,12,31.942809,-113.020708,2.3314080238342285,0,6.880999565124512,0,47.30454635620117,46.189842224121094,1.11470627784729
2011,1,31.942809,-113.020708,5.9719061851501465,0,0,0,46.8343620300293,43.99843215942383,2.8359334468841553
2011,2,31.942809,-113.020708,5.933241844177246,0,15.727999687194824,0,48.561119079589844,45.499107360839844,3.062013626098633
2011,3,31.942809,-113.020708,11.50114917755127,0,1.965999960899353,0,90.67853546142578,79.3189468383789,11.359589576721191
2011,4,31.942809,-113.020708,9.278223991394043,0,8.8470001220703125,0,119.06527709960937,108.8514175415039,10.213844299316406
2011,5,31.942809,-113.020708,3.5958545207977295,0,0,0,145.9193878173828,141.24977111816406,4.66963005065918
2011,6,31.942809,-113.020708,0.9417191743850708,0,0,0,175.07186889648437,173.6609649658203,1.4108785390853882
2011,7,31.942809,-113.020708,15.468791007995605,0,35.387996673583984,0,195.65866088867187,170.9359893798828,24.722644805908203
2011,8,31.942809,-113.020708,10.09864330291748,0,11.795999526977539,0,188.29562377929687,170.26315307617187,18.032485961914062
2011,9,31.942809,-113.020708,5.934781074523926,0,8.8470001220703125,0,145.73480224609375,136.76364135742187,8.971169471740723
2011,10,31.942809,-113.020708,2.846163272857666,0,0,0,101.17616271972656,98.204681396484375,2.9714794158935547
2011,11,31.942809,-113.020708,27.33162498474121,27.810340881347656,67.826995849609375,0,55.732662200927734,46.121028900146484,9.6116304397583
2011,12,31.942809,-113.020708,36.41393280029297,18.864147186279297,29.489999771118164,0,36.91142654418945,29.16922378540039,7.742201805114746
2012,1,31.942809,-113.020708,30.6812686920166,0,0.9829999804496765,0,48.899864196777344,39.244163513183594,9.655699729919434
2012,2,31.942809,-113.020708,23.07439422607422,0,4.914999961853027,0,56.14341354370117,44.746543884277344,11.396869659423828
2012,3,31.942809,-113.020708,16.297956466674805,0,8.8470001220703125,0,86.43939971923828,71.343719482421875,15.095674514770508
2012,4,31.942809,-113.020708,8.368045806884766,0,0,0,119.94621276855469,110.81175231933594,9.134431838989258
2012,5,31.942809,-113.020708,2.3923730850219727,0,0,0,159.4322052001953,156.06446838378906,3.367746353149414
2012,6,31.942809,-113.020708,0.5609127283096313,0,0,0,181.77166748046875,180.88780212402344,0.8838717341423035
2012,7,31.942809,-113.020708,8.367929458618164,0,25.557998657226562,0,193.49993896484375,179.46502685546875,14.03487777709961
2012,8,31.942809,-113.020708,17.350107192993164,0,31.45600128173828,0,181.00555419921875,157.71092224121094,23.294658660888672
2012,9,31.942809,-113.020708,28.282062530517578,63.53192138671875,91.41899871826172,0,139.3844757080078,112.8205337524414,26.56393814086914
2012,10,31.942809,-113.020708,12.89823055267334,0,0,0,98.87894439697266,85.70060729980469,13.178337097167969
2012,11,31.942809,-113.020708,5.760396957397461,0,0,0,62.666316986083984,58.78898239135742,3.8773422241210937
2012,12,31.942809,-113.020708,12.151859283447266,0,18.677000045776367,0,42.052120208740234,37.042755126953125,5.009369850158691
2013,1,31.942809,-113.020708,19.963769912719727,2.70652437210083,29.489999771118164,0,42.26920700073242,35.12860870361328,7.140602111816406
2013,2,31.942809,-113.020708,34.06046676635742,0,5.8979997634887695,0,50.475833892822266,40.23538589477539,10.24044132232666
2013,3,31.942809,-113.020708,28.062294006347656,0,5.8979997634887695,0,95.92390441894531,76.16661834716797,19.757274627685547
2013,4,31.942809,-113.020708,11.758906364440918,0,0,0,119.10095977783203,106.19863891601562,12.902322769165039
2013,5,31.942809,-113.020708,3.4234774112701416,0,0,0,156.6306915283203,151.8645477294922,4.766092300415039
2013,6,31.942809,-113.020708,0.8038471341133118,0,0,0,182.52194213867187,181.233154296875,1.288771390914917
2013,7,31.942809,-113.020708,13.329046249389648,60.87742614746094,101.2490005493164,0,196.23265075683594,183.26275634765625,12.969867706298828
2013,8,31.942809,-113.020708,20.696081161499023,47.964073181152344,82.5719985961914,0,178.3557891845703,151.70516967773437,26.650606155395508
2013,9,31.942809,-113.020708,29.804208755493164,13.62744426727295,24.575000762939453,0,139.3920440673828,112.44686889648437,26.94518280029297
2013,10,31.942809,-113.020708,12.396546363830566,0,0,0,91.30949401855469,79.62754821777344,11.681939125061035
2013,11,31.942809,-113.020708,15.654265403747559,33.791481018066406,67.826995849609375,0,60.65082550048828,54.65449523925781,5.99633264541626
2013,12,31.942809,-113.020708,33.60710525512695,0,5.8979997634887695,0,43.84992599487305,34.656951904296875,9.1929779052734375
2014,1,31.942809,-113.020708,27.510604858398437,0,0,0,55.23009490966797,44.32923889160156,10.900854110717773
2014,2,31.942809,-113.020708,16.200668334960937,0,0,0,65.95357513427734,55.029273986816406,10.924294471740723
2014,3,31.942809,-113.020708,13.979195594787598,0,11.795999526977539,0,99.97502136230469,85.10773468017578,14.867280960083008
2014,4,31.942809,-113.020708,4.650280475616455,0,0,0,127.50409698486328,122.0486068725586,5.455493927001953
2014,5,31.942809,-113.020708,1.2655880451202393,0,0,0,165.52041625976562,163.67811584472656,1.8423190116882324
2014,6,31.942809,-113.020708,0.2708788514137268,0,0,0,189.16270446777344,188.70773315429687,0.4549673795700073
2014,7,31.942809,-113.020708,15.338605880737305,0,34.404998779296875,0,201.78829956054687,178.99749755859375,22.79079818725586
2014,8,31.942809,-113.020708,24.341590881347656,4.256750106811523,42.26900100708008,0,179.9189910888672,151.6669921875,28.252017974853516
2014,9,31.942809,-113.020708,14.868490219116211,0,12.778999328613281,0,148.49168395996094,125.48546600341797,23.006223678588867
2014,10,31.942809,-113.020708,26.031204223632813,3.3612000942230225,33.422000885009766,0,105.25991821289062,88.01789855957031,17.242029190063477
2014,11,31.942809,-113.020708,17.603748321533203,0,0,0,62.75019836425781,51.562400817871094,11.187795639038086
2014,12,31.942809,-113.020708,23.404312133789063,0,21.625999450683594,0,47.55767822265625,37.97397232055664,9.583704948425293
2015,1,31.942809,-113.020708,21.846330642700195,12.067392349243164,35.38800048828125,0,51.49212646484375,41.49032211303711,10.001798629760742
2015,2,31.942809,-113.020708,31.21376609802246,0,0,0,67.81458282470703,54.03519058227539,13.779394149780273
2015,3,31.942809,-113.020708,25.407175064086914,0,12.778999328613281,0,106.5301513671875,84.91961669921875,21.61053466796875
2015,4,31.942809,-113.020708,9.28093147277832,0,0,0,123.2237319946289,112.56566619873047,10.658058166503906
2015,5,31.942809,-113.020708,6.409389019012451,0,9.829999923706055,0,148.9578399658203,140.4855499267578,8.472301483154297
2015,6,31.942809,-113.020708,3.9965672492980957,0,1.965999960899353,0,191.00543212890625,184.37818908691406,6.627200603485107
2015,7,31.942809,-113.020708,2.139847755432129,0,26.540998458862305,0,198.86810302734375,195.481689453125,3.3864331245422363
2015,8,31.942809,-113.020708,11.708005905151367,0,0,0,192.6692352294922,172.17721557617188,20.49201202392578
2015,9,31.942809,-113.020708,5.409857749938965,0,13.76200008392334,0,148.306396484375,140.24472045898437,8.061701774597168
2015,10,31.942809,-113.020708,15.071175575256348,0,23.591999053955078,0,107.85392761230469,94.66500091552734,13.188931465148926
2015,11,31.942809,-113.020708,16.623668670654297,0,3.931999921798706,0,58.78261184692383,48.471900939941406,10.310709953308105
2015,12,31.942809,-113.020708,13.03408432006836,0,3.931999921798706,0,44.690250396728516,38.28889846801758,6.401339054107666
2016,1,31.942809,-113.020708,31.788131713867188,7.082596778869629,35.38800048828125,0,49.21890640258789,39.95873260498047,9.260163307189941
2016,2,31.942809,-113.020708,23.665422439575195,0,0,0,73.16807556152344,58.58269119262695,14.585371017456055
2016,3,31.942809,-113.020708,9.641430854797363,0,0,0,100.27565002441406,89.63446044921875,10.641193389892578
2016,4,31.942809,-113.020708,10.714192390441895,0,15.727999687194824,0,122.28873443603516,109.91280364990234,12.375917434692383
2016,5,31.942809,-113.020708,4.813836574554443,0,0,0,151.50912475585937,145.0844268798828,6.424682140350342
2016,6,31.942809,-113.020708,1.0992895364761353,0,0,0,199.0945587158203,197.1709747314453,1.923577904701233
2016,7,31.942809,-113.020708,3.466956853866577,0,29.48999786376953,0,209.1912841796875,203.7101593017578,5.481117248535156
2016,8,31.942809,-113.020708,16.92685317993164,0,7.863999843597412,0,186.66006469726562,161.15817260742187,25.501874923706055
2016,9,31.942809,-113.020708,3.392127513885498,0,0,0,140.50448608398437,135.32264709472656,5.18182373046875
2016,10,31.942809,-113.020708,0.952665388584137,0,0,0,107.94754791259766,106.89409637451172,1.0534650087356567
2016,11,31.942809,-113.020708,0.38386934995651245,0,0,0,66.51250457763672,66.23524475097656,0.2772483229637146
2016,12,31.942809,-113.020708,3.4805643558502197,0,11.795999526977539,0,47.6079216003418,45.898014068603516,1.709911584854126
2017,1,31.942809,-113.020708,34.459869384765625,11.708022117614746,47.183998107910156,0,49.03217697143555,39.371273040771484,9.66090202331543
2017,2,31.942809,-113.020708,33.82444763183594,66.76244354248047,79.62300109863281,0,64.19864654541016,51.151084899902344,13.047553062438965
2017,3,31.942809,-113.020708,25.162700653076172,0,0,0,105.14741516113281,83.93452453613281,21.212894439697266
2017,4,31.942809,-113.020708,8.684353828430176,0,0,0,128.35107421875,118.062255859375,10.288817405700684
2017,5,31.942809,-113.020708,5.236022472381592,0,5.8979997634887695,0,158.53274536132812,151.32492065429687,7.207816123962402
2017,6,31.942809,-113.020708,1.5772546529769897,0,0,0,188.8394317626953,186.28175354003906,2.557670831680298
2017,7,31.942809,-113.020708,5.429048538208008,0,31.45599937438965,0,206.07595825195312,197.43617248535156,8.639761924743652
2017,8,31.942809,-113.020708,22.092668533325195,0,15.727998733520508,0,189.9860382080078,160.3594970703125,29.62653350830078
2017,9,31.942809,-113.020708,10.415088653564453,0,12.778999328613281,0,140.5714569091797,124.82474517822266,15.746715545654297
2017,10,31.942809,-113.020708,3.892361640930176,0,0,0,107.58805847167969,103.287109375,4.300917625427246
2017,11,31.942809,-113.020708,1.568583607673645,0,0,0,71.630218505859375,70.4340591430664,1.1961779594421387
2017,12,31.942809,-113.020708,6.280055046081543,0,12.778999328613281,0,50.97365951538086,47.71117401123047,3.2624754905700684
2018,1,31.942809,-113.020708,32.80582809448242,0,0,0,57.911041259765625,46.49047088623047,11.420561790466309
2018,2,31.942809,-113.020708,21.695234298706055,0,1.965999960899353,0,58.31340026855469,46.533592224121094,11.77980899810791
2018,3,31.942809,-113.020708,10.876664161682129,0,0,0,96.627410888671875,85.3331069946289,11.294310569763184
2018,4,31.942809,-113.020708,3.4589788913726807,0,0,0,132.96249389648437,128.64308166503906,4.319437026977539
2018,5,31.942809,-113.020708,0.9335817694664001,0,0,0,161.13766479492187,159.8009033203125,1.336748480796814
2018,6,31.942809,-113.020708,2.2000365257263184,0,5.8979997634887695,0,187.3012237548828,183.69198608398437,3.6092615127563477
2018,7,31.942809,-113.020708,22.648250579833984,5.236569404602051,54.064998626708984,0,206.14682006835937,181.32508850097656,24.821752548217773
2018,8,31.942809,-113.020708,17.494888305664063,0,10.812999725341797,0,188.93408203125,160.45913696289062,28.474912643432617
