date,lat,lon,soil_water_monthly_85,runoff_monthly_85,rain_monthly_85,accumswe_monthly_85,pet_monthly_85,deficit_monthly_85,aet_monthly_85,soil_water_monthly_45,runoff_monthly_45,rain_monthly_45,agdd_monthly_45,accumswe_monthly_45,pet_monthly_45,deficit_monthly_45,aet_monthly_45
2059-12-17T00:34:14.059Z,31.942809,-113.020708,18.7,0,37.1,0,49.4,18,31.2,1.5,0,14.4,837.4,0,47.2,42.9,4.1
2060-01-16T05:14:31.916Z,31.942809,-113.020708,13.2,0,13,0,54,31.8,22,16.4,0,20.2,942.7,0,48.7,25.5,23.3
2060-02-15T15:43:35.747Z,31.942809,-113.020708,4.2,0,6.1,0,66.2,55.1,11,11.1,0,31.7,1089.3,0,60.8,31.7,29.3
2060-03-17T02:12:39.578Z,31.942809,-113.020708,4.5,0,21.7,0,93.9,72.4,21.7,11.9,0,39.1,1306.1,0,88.9,47.7,41.2
2060-04-16T12:41:43.409Z,31.942809,-113.020708,1.5,0,10.5,0,129.9,118.6,11.8,2.9,0,0.3,1633,0,119.9,110.6,9.5
2060-05-16T23:10:47.241Z,31.942809,-113.020708,0.3,0,3.1,0,174.7,169.9,5,0,0,2,2109.1,0,158.7,156.2,2
2060-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,0.8,0,197.4,196.6,0.8,0,0,0.9,2732,0,186.7,185.7,0.9
2060-07-16T20:08:54.903Z,31.942809,-113.020708,2.7,0,32.6,0,209.4,178.3,31.4,2.7,0,54.6,-3276.7,0,211.5,168,43.7
2060-08-16T06:37:58.734Z,31.942809,-113.020708,22.4,22.5,161.6,0,188.6,54.6,134,4.2,0,32.6,-3276.7,0,196.2,153.2,43.3
2060-09-15T17:07:02.565Z,31.942809,-113.020708,3.4,0,18.8,0,153.5,129.4,23.7,0,0,0.9,18.5,0,149.4,147.9,0.9
2060-10-16T03:36:06.397Z,31.942809,-113.020708,0.7,0,6.2,0,102.4,95.5,7,0,0,1.4,441.8,0,98.1,96.6,1.4
2060-11-15T14:05:10.228Z,31.942809,-113.020708,0.1,0,3.2,0,66.4,63,3.2,0,0,0,678.5,0,60.8,60.8,0
2060-12-16T00:34:14.059Z,31.942809,-113.020708,0,0,2.1,0,44.3,42.2,2.1,1.6,0,10.1,822,0,47.9,39.4,8.5
2061-01-16T05:14:31.916Z,31.942809,-113.020708,10.1,0,20.7,0,53.8,38.6,15.5,4.6,0,12.1,984,0,53.1,43.1,10.5
2061-02-15T15:43:35.747Z,31.942809,-113.020708,4.6,0,6,0,63.4,54.3,9,13.3,0,51.3,1128.1,0,58.8,29.7,29
2061-03-18T02:12:39.578Z,31.942809,-113.020708,0.8,0,1.4,0,99.5,95.5,3.5,15.9,0,21.1,1345.1,0,88.9,49.4,39.6
2061-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,8.6,0,126.6,119.1,7.2,2.4,0,3.2,1681.4,0,121.2,110.7,10.4
2061-05-17T23:10:47.241Z,31.942809,-113.020708,0.3,0,3.1,0,170.7,166.4,4.3,0,0,3,2140.2,0,155.8,152.1,3.1
2061-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.1,0,197.2,191.5,5.1,0,0,3.2,2763.5,0,186.4,183.1,3.2
2061-07-17T20:08:54.903Z,31.942809,-113.020708,7.2,26.2,113.6,0,209.4,145.1,64.2,0,0,3.6,-3276.7,0,204.9,201.3,3.6
2061-08-17T06:37:58.734Z,31.942809,-113.020708,4.6,0,17.1,0,199.3,158.8,39.9,0,0,9.4,-3276.7,0,185,175.5,9.4
2061-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,1.8,0,156.5,154.5,1.8,0.7,0,18.5,-3276.7,0,150.3,134.9,15.5
2061-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,6.4,0,105.6,99,6.4,0.8,0,0,480.4,0,105.5,102.8,2.4
2061-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,3.8,0,66.2,62.5,3.6,0.1,0,0,661.3,0,56.1,56,0
2061-12-17T00:34:14.059Z,31.942809,-113.020708,0,0,0,0,41.6,41.5,0,6.4,0,18.8,775.4,0,45.6,33.8,12
2062-01-16T05:14:31.916Z,31.942809,-113.020708,1.3,0,4.5,0,55.2,51.5,4.1,4.7,0,11.2,931.8,0,52.9,40,12.8
2062-02-15T15:43:35.747Z,31.942809,-113.020708,0.3,0,1,0,68.7,67,1,3.3,0,9.4,1128.1,0,64.7,52.1,12.7
2062-03-18T02:12:39.578Z,31.942809,-113.020708,4.3,0,25.4,0,96.5,74.1,22.3,6.3,0,31.6,1385.2,0,93.8,61.8,32.1
2062-04-17T12:41:43.409Z,31.942809,-113.020708,0.8,0,0.3,0,126.2,122.9,2.8,0.6,0,0.7,1758,0,127,123.6,2.6
2062-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.6,0,166.9,166.2,0.6,0,0,2.4,2295.6,0,168.5,166.2,2.4
2062-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3,0,206.1,203.2,3,0,0,3.9,3006.1,0,201.6,197.8,3.9
2062-07-17T20:08:54.903Z,31.942809,-113.020708,1.2,0,16.2,0,217.9,202.7,15,2.5,0,50.2,-3276.7,0,205.7,156.4,49.5
2062-08-17T06:37:58.734Z,31.942809,-113.020708,4,0,59.5,0,192.3,142.6,49.5,0.1,0,10.1,-3276.7,0,188,176.8,10.9
2062-09-16T17:07:02.565Z,31.942809,-113.020708,2.7,0,10.9,0,153.5,132.4,21.4,1.1,0,20.3,-3276.7,0,152.5,137.4,15
2062-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,104.4,104.1,0,1.7,0,3.9,439.4,0,100.9,92.3,8.9
2062-11-16T14:05:10.228Z,31.942809,-113.020708,3.2,0,32,0,66.9,56.6,10.3,1.7,0,11.4,632.5,0,57.1,51.6,5.1
2062-12-17T00:34:14.059Z,31.942809,-113.020708,16.1,0,14.5,0,45,21.6,23.8,3.7,0,1.3,727.5,0,44.2,38.3,5.7
2063-01-16T05:14:31.916Z,31.942809,-113.020708,24.6,46.3,91.1,0,52.9,15.9,36.8,5.2,0,11.7,839.1,0,48.9,38.6,10.7
2063-02-15T15:43:35.747Z,31.942809,-113.020708,13.8,0,25.7,0,61.9,36.2,26.2,1.6,0,3.5,1010.1,0,61.3,55.7,6.3
2063-03-18T02:12:39.578Z,31.942809,-113.020708,13.9,0,17,0,95.3,60.9,34.2,0.3,0,0,1285.9,0,96.6,95.7,0.3
2063-04-17T12:41:43.409Z,31.942809,-113.020708,0.9,0,0.3,0,126.3,123,2.9,0,0,2.3,1661.8,0,126.8,124.6,2.4
2063-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.6,0,176,175.3,0.6,0,0,2.1,2163.9,0,162.8,160.7,2.1
2063-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,1.3,0,194.3,192.9,1.3,0,0,3.2,2852,0,197.7,194.6,3.2
2063-07-17T20:08:54.903Z,31.942809,-113.020708,1.3,0,27,0,219.1,192.4,26.5,0,0,2.7,-3276.7,0,207.3,204.6,2.7
2063-08-17T06:37:58.734Z,31.942809,-113.020708,0.3,0,13.8,0,196,182.6,13.3,0.2,0,17.8,-3276.7,0,195.7,177.9,17.5
2063-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,7.7,0,153.2,145.2,7.8,2.4,0,29,-3276.7,0,152.2,123.6,29
2063-10-17T03:36:06.397Z,31.942809,-113.020708,3.9,0,33.8,0,104.2,80.1,24.4,0.1,0,0,463.8,0,103.5,103.2,0
2063-11-16T14:05:10.228Z,31.942809,-113.020708,20.9,0,41.5,0,60.9,23.6,37.2,13.4,0,42,740.1,0,64.9,35.3,29.6
2063-12-17T00:34:14.059Z,31.942809,-113.020708,16.5,0,21.9,0,46,21.7,24.4,28.8,18.6,74.2,835.5,0,44.2,8.4,35.6
2064-01-16T05:14:31.916Z,31.942809,-113.020708,15.5,0,26.3,0,47.7,23,24.5,27.6,64.2,88.9,1018,0,55,13.6,41.7
2064-02-15T15:43:35.747Z,31.942809,-113.020708,9.6,0,15.3,0,65.6,41.9,23.5,10,0,16.6,1214.3,0,66.4,40.2,26.2
2064-03-17T02:12:39.578Z,31.942809,-113.020708,2.9,0,6.1,0,96.2,85.7,10.3,2.4,0,6.9,1468.6,0,94.1,81.6,12.8
2064-04-16T12:41:43.409Z,31.942809,-113.020708,0.2,0,0.7,0,129.3,127.5,1.2,0.2,0,4,1785.5,0,118.6,114.1,4.1
2064-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,3.9,0,168.4,164.3,3.9,0,0,0.6,2271.1,0,160.4,159.8,0.6
2064-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,1.6,0,197.5,195.9,1.6,0,0,2.1,2864,0,181.5,179.2,2.1
2064-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,4.6,0,216.6,212,4.6,0,0,9.5,-3276.7,0,208.1,198.6,9.5
2064-08-16T06:37:58.734Z,31.942809,-113.020708,8,55.8,148.6,0,188.4,125,63.5,0,0,12.6,-3276.7,0,187.6,175,12.6
2064-09-15T17:07:02.565Z,31.942809,-113.020708,15.4,2.8,49.3,0,155.6,86.7,69.1,0,0,7.3,17.8,0,142.1,134.7,7.3
2064-10-16T03:36:06.397Z,31.942809,-113.020708,3.5,0,11.4,0,110.2,94.9,15.2,0,0,1,442.4,0,98.4,97.5,1
2064-11-15T14:05:10.228Z,31.942809,-113.020708,1.4,0,0,0,60.4,57.9,2.2,1.1,0,10.1,690.2,0,61.8,57.1,4.6
2064-12-16T00:34:14.059Z,31.942809,-113.020708,3.9,0,14,0,45.2,35.3,10,24.5,51,90.1,807.8,0,45.6,15,30.9
2065-01-16T05:14:31.916Z,31.942809,-113.020708,11.7,0,32.3,0,51.3,29.8,21.9,15.4,0,30,897.9,0,47.2,22.5,24.7
2065-02-15T15:43:35.747Z,31.942809,-113.020708,10.8,0,8.4,0,60.9,42.5,18.1,10.6,0,10.4,1026.6,0,57.1,39.8,17.6
2065-03-18T02:12:39.578Z,31.942809,-113.020708,1.9,0,0,0,102.2,97.2,5,5.7,0,5.3,1296.5,0,95.9,80,16
2065-04-17T12:41:43.409Z,31.942809,-113.020708,0.1,0,0.6,0,129.5,128.5,0.6,1.7,0,12.6,1646.8,0,123.2,112.1,10.8
2065-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.6,0,164.8,164.2,0.6,1,0,17.8,2197.8,0,171.1,150.4,20.5
2065-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.9,0,208.2,202,5.9,0,0,4.1,2862.3,0,193.6,189.2,4.1
2065-07-17T20:08:54.903Z,31.942809,-113.020708,1.8,0,21.9,0,216.9,194.9,21.6,10.1,0,88.5,-3276.7,0,201.6,122.4,79.4
2065-08-17T06:37:58.734Z,31.942809,-113.020708,3.1,0,63.9,0,200.9,138.1,62.6,2.3,0,33.7,-3276.7,0,195.7,153.7,42.3
2065-09-16T17:07:02.565Z,31.942809,-113.020708,0.2,0,3,0,155.6,151.5,3.9,0,0,3.9,-3276.7,0,152.8,148.5,3.9
2065-10-17T03:36:06.397Z,31.942809,-113.020708,0.1,0,4.5,0,110.5,106.9,3.8,1.9,0,19.2,431.7,0,99.7,81.5,18.7
2065-11-16T14:05:10.228Z,31.942809,-113.020708,1.2,0,30.3,0,62.7,56.5,5.2,14.3,66.7,126.3,652.4,0,59.4,37.6,21.4
2065-12-17T00:34:14.059Z,31.942809,-113.020708,24.6,2.8,24.9,0,49.3,15.5,34,29,44.6,61.6,774.6,0,46.3,10.2,36.1
2066-01-16T05:14:31.916Z,31.942809,-113.020708,7.4,0,2.1,0,53.3,41.1,12.1,14.6,0,11.7,872.4,0,47.7,25.8,22.4
2066-02-15T15:43:35.747Z,31.942809,-113.020708,1.7,0,2,0,66.7,62,5.2,4.7,0,0.8,1020.7,0,59.5,51.6,7.8
2066-03-18T02:12:39.578Z,31.942809,-113.020708,0.5,0,4.7,0,99,94,4.5,0.7,0,0,1259.5,0,91.6,90.1,1.8
2066-04-17T12:41:43.409Z,31.942809,-113.020708,0.1,0,0.6,0,131.3,130.4,0.6,0,0,4,1615,0,123.7,119.7,4
2066-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,163.8,162.6,1.2,0,0,2.5,2084.1,0,157.5,155,2.5
2066-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,1.7,0,209.2,207.5,1.7,0,0,3.2,2762.3,0,195.9,192.6,3.2
2066-07-17T20:08:54.903Z,31.942809,-113.020708,0.1,0,17.5,0,221.3,204,17.3,0,0,3.9,-3276.7,0,199.3,195.4,3.9
2066-08-17T06:37:58.734Z,31.942809,-113.020708,5.1,0,70.7,0,200,140.4,59.5,10.7,0,80.6,-3276.7,0,178.2,99.4,78.9
2066-09-16T17:07:02.565Z,31.942809,-113.020708,2.5,0,5.2,0,160.7,144.4,16,7.1,33.7,89.7,-3276.7,0,148.8,116.6,32.5
2066-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0.6,0,110.5,109.7,0.6,7.2,0,0.3,491.9,0,107,83.5,23.7
2066-11-16T14:05:10.228Z,31.942809,-113.020708,1.4,0,16.8,0,64.9,54.1,10.7,0.7,0,3.1,758.6,0,63.8,60.4,3.2
2066-12-17T00:34:14.059Z,31.942809,-113.020708,12.2,0,33.2,0,44.3,19.6,24.7,0.7,0,2.3,860.7,0,44.6,41.5,2.4
2067-01-16T05:14:31.916Z,31.942809,-113.020708,11.9,0,20.4,0,52.4,30.5,21.8,0.2,0,0.8,1008,0,51.8,50.6,0.8
2067-02-15T15:43:35.747Z,31.942809,-113.020708,10.6,0,13.7,0,61,38.6,22.1,1.5,0,9.9,1182.4,0,62.1,54.1,8.1
2067-03-18T02:12:39.578Z,31.942809,-113.020708,1.8,0,0,0,100.1,95.2,4.7,6.4,0,21.9,1452.2,0,95.8,73.8,22.1
2067-04-17T12:41:43.409Z,31.942809,-113.020708,0.1,0,0.3,0,128.6,128.2,0.3,0.4,0,0.3,1842.8,0,128.9,127.2,1.8
2067-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.4,0,166.7,164.2,2.4,0,0,2.6,2349.4,0,163.7,161,2.6
2067-06-17T09:39:51.072Z,31.942809,-113.020708,0.1,0,15.3,0,198.5,187.9,10.6,0,0,2.8,3038.2,0,197.7,195.1,2.8
2067-07-17T20:08:54.903Z,31.942809,-113.020708,1.5,0,17.9,0,218.8,196,22.7,7.9,11.2,80.8,-3276.7,0,209.9,143.7,66.7
2067-08-17T06:37:58.734Z,31.942809,-113.020708,0.7,0,17.2,0,195,182.4,12.5,0.8,0,12.9,-3276.7,0,186.5,171,15.1
2067-09-16T17:07:02.565Z,31.942809,-113.020708,2.2,0,19.8,0,152.4,128.4,24.1,0.1,0,3.1,-3276.7,0,152.1,148.4,3.8
2067-10-17T03:36:06.397Z,31.942809,-113.020708,0.9,0,7.6,0,102.7,95.2,7.7,0.1,0,4.4,483.8,0,105.5,101.3,3.9
2067-11-16T14:05:10.228Z,31.942809,-113.020708,6.4,0,25.5,0,62.2,47.3,14.7,2.3,0,22.2,735.7,0,62.5,55.2,7.2
2067-12-17T00:34:14.059Z,31.942809,-113.020708,8.9,0,7.4,0,47.1,33.6,13.2,14.1,0,34.4,851.9,0,45.8,25.2,20.8
2068-01-16T05:14:31.916Z,31.942809,-113.020708,23.8,0,47,0,54.4,17.1,37.3,24.1,4.4,40.1,898.9,0,43.2,12.8,30.3
2068-02-15T15:43:35.747Z,31.942809,-113.020708,9.4,0,16.6,0,68.6,47.8,20.8,20.8,0,24.3,1083.2,0,64.9,24.7,40.5
2068-03-17T02:12:39.578Z,31.942809,-113.020708,4.1,0,2.7,0,102.1,89.7,12.6,13.9,0,20.9,1295.3,0,88.6,53.2,35.1
2068-04-16T12:41:43.409Z,31.942809,-113.020708,1.2,0,7.9,0,132.2,124.4,7.7,1.8,0,9.9,1609.9,0,117.9,105.4,12.8
2068-05-16T23:10:47.241Z,31.942809,-113.020708,0.1,0,2.1,0,174.1,171,2.7,0.2,0,2.8,2125.7,0,165.4,161.6,3.7
2068-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,7.4,0,204.1,196.6,7.4,0,0,2.6,2681,0,174.7,172.2,2.6
2068-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,7.3,0,215.2,207.8,7.3,0,0,18.4,-3276.7,0,209.1,191.1,18.1
2068-08-16T06:37:58.734Z,31.942809,-113.020708,0,0,4.9,0,197,191.9,4.9,0.4,0,15.5,-3276.7,0,189.8,173.8,15.3
2068-09-15T17:07:02.565Z,31.942809,-113.020708,0,0,0.8,0,157.5,156.7,0.8,0,0,6.3,16.3,0,144.2,137.8,6.3
2068-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,0.8,0,108.7,107.9,0.8,11.5,0,39.6,443.1,0,98.5,63,35.6
2068-11-15T14:05:10.228Z,31.942809,-113.020708,0,0,1.4,0,65.4,64,1.4,11.3,13.7,60.2,741.5,0,66.1,46.8,19.7
2068-12-16T00:34:14.059Z,31.942809,-113.020708,12,0,27.7,0,45.3,26.3,19.4,17.1,0,1.2,896.6,0,48.7,25.9,23.2
2069-01-16T05:14:31.916Z,31.942809,-113.020708,8.2,0,8.5,0,52.6,39.6,12.9,13.1,0,24.9,1021.5,0,50.2,28.1,21.2
2069-02-15T15:43:35.747Z,31.942809,-113.020708,1.8,0,0,0,69.7,66.7,3.8,14,0,24,1150.7,0,57.2,31.3,26.1
2069-03-18T02:12:39.578Z,31.942809,-113.020708,0.2,0,0.6,0,103.5,102.4,0.6,3.9,0,0,1407.7,0,94.1,84.7,9.4
2069-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,0.3,0,134.3,134,0.3,0.2,0,4,1830.7,0,134.2,129.4,4.7
2069-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.6,0,170.5,168,2.6,0,0,1.8,2358.2,0,167,165,1.8
2069-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.3,0,190.6,188.3,2.3,0,0,4.8,3055.3,0,199.3,194.3,4.8
2069-07-17T20:08:54.903Z,31.942809,-113.020708,11.7,0,88.8,0,212.5,126.8,86,0.5,0,22,-3276.7,0,210,193,17
2069-08-17T06:37:58.734Z,31.942809,-113.020708,4.7,0,81.7,0,198.3,128.6,69.7,0.9,0,1.6,-3276.7,0,191.4,184.6,6.5
2069-09-16T17:07:02.565Z,31.942809,-113.020708,9.1,46.2,96.1,0,152.3,115.2,37.4,0,0,1.8,-3276.7,0,144.8,143,1.8
2069-10-17T03:36:06.397Z,31.942809,-113.020708,10.4,0,21.4,0,103.8,63.3,39.9,1.4,0,11.2,423,0,99.4,91.3,8.2
2069-11-16T14:05:10.228Z,31.942809,-113.020708,4.2,0,5.9,0,63.6,53,10.4,4.1,0,21.4,664.9,0,61.6,46.7,14.8
2069-12-17T00:34:14.059Z,31.942809,-113.020708,2.5,0,0,0,44.9,41.7,3.5,25.4,1.6,37.8,795.2,0,46.9,14.8,32.2
2070-01-16T05:14:31.916Z,31.942809,-113.020708,1.9,0,11.3,0,53.9,45.1,8.9,8.2,0,10,917.7,0,49.9,35.3,14.5
2070-02-15T15:43:35.747Z,31.942809,-113.020708,2,0,4.5,0,67.9,61.9,6.5,4.7,0,1.9,1100.6,0,63,53.6,9.4
2070-03-18T02:12:39.578Z,31.942809,-113.020708,4.8,0,30.7,0,95.3,69,26.6,0.6,0,0,1421.4,0,102.4,100.2,1.4
2070-04-17T12:41:43.409Z,31.942809,-113.020708,1.9,0,7,0,136.2,123.1,13,1.9,0,32.7,1808.9,0,128.8,102.9,25.5
2070-05-17T23:10:47.241Z,31.942809,-113.020708,0.1,0,9.3,0,175.8,166,9.2,1.8,0,4.3,2283.5,0,158.2,146.9,11.7
2070-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.5,0,198.3,195.8,2.5,0,0,2.8,2947.2,0,193.4,190.5,2.8
2070-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,21.3,0,220.6,199.3,21.3,0,0,4.6,-3276.7,0,214.3,209.8,4.6
2070-08-17T06:37:58.734Z,31.942809,-113.020708,0.3,0,21.9,0,197.5,176.8,20.8,1,0,24.5,-3276.7,0,195.7,171.9,23.6
2070-09-16T17:07:02.565Z,31.942809,-113.020708,4.9,0,48.7,0,146.4,119.4,26.9,2.5,0,16.9,-3276.7,0,152.4,135.1,16.7
2070-10-17T03:36:06.397Z,31.942809,-113.020708,6.4,0,0,0,109,87.3,21.5,0.3,0,3.4,444.8,0,101.5,97,4
2070-11-16T14:05:10.228Z,31.942809,-113.020708,0.5,0,1,0,66.7,64.6,1.8,10.8,0,28.5,740.6,0,66.6,44.6,22.1
2070-12-17T00:34:14.059Z,31.942809,-113.020708,1,0,10,0,45.7,37.6,7.7,11,0,20.9,840.1,0,44.3,29.2,15.4
2071-01-16T05:14:31.916Z,31.942809,-113.020708,1.2,0,0.3,0,60.4,57.8,2.1,7.5,0,12.4,948,0,48.8,32.7,15.7
2071-02-15T15:43:35.747Z,31.942809,-113.020708,0.2,0,0,0,68.6,68.3,0,5.7,0,8.1,1150.6,0,64.9,51,14.1
2071-03-18T02:12:39.578Z,31.942809,-113.020708,0.1,0,9.2,0,98.6,92.2,6.4,5.4,0,14.6,1353.4,0,87,71.8,15.4
2071-04-17T12:41:43.409Z,31.942809,-113.020708,1.7,0,12.3,0,129.6,114.6,15,0.4,0,0,1740.3,0,128.3,127,1.3
2071-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.2,0,164.5,162.2,2.2,0,0,3.2,2309.6,0,174.1,170.6,3.2
2071-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3,0,187.1,184,3,0,0,8.5,3040.6,0,205.3,196.6,8.5
2071-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,8.4,0,215.5,207.1,8.2,0,0,3.8,-3276.7,0,209.7,205.8,3.8
2071-08-17T06:37:58.734Z,31.942809,-113.020708,1.4,0,46.6,0,202.1,157,45.4,10.7,11.6,119.1,-3276.7,0,189.6,100.3,89.1
2071-09-16T17:07:02.565Z,31.942809,-113.020708,5.2,0,41.9,0,160.4,123.1,36.8,7.5,0,27.9,-3276.7,0,154.7,109.9,45
2071-10-17T03:36:06.397Z,31.942809,-113.020708,3,0,8.6,0,105.8,93.5,12,0.3,0,7.4,472.5,0,104.8,96.1,8.2
2071-11-16T14:05:10.228Z,31.942809,-113.020708,1.1,0,0.5,0,67.4,64.9,2.4,0,0,0.8,708,0,61.4,60.4,0.8
2071-12-17T00:34:14.059Z,31.942809,-113.020708,30,39,112.7,0,46.6,6.4,40.2,0.4,0,3.8,846.2,0,47.2,44.2,2.5
2072-01-16T05:14:31.916Z,31.942809,-113.020708,33.7,31,79.3,0,54,4.6,49.6,0.5,0,1.8,948.7,0,47.9,45.4,1.8
2072-02-15T15:43:35.747Z,31.942809,-113.020708,25.5,9.3,36.5,0,64.3,18,46.1,4.3,0,40.2,1107.8,0,62.5,42.2,20.2
2072-03-17T02:12:39.578Z,31.942809,-113.020708,11.9,0,29.6,0,96.3,60.1,35.8,16.7,0,43.8,1362.6,0,94.3,45.1,49.2
2072-04-16T12:41:43.409Z,31.942809,-113.020708,2.1,0,1.5,0,124.5,116.5,8.3,4.3,0,0.9,1757.2,0,130.4,115.2,15.1
2072-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,167.5,166.1,1.2,0.1,0,0.9,2274.1,0,165.5,164.1,1
2072-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,4,0,197.9,193.9,4,0,0,2.6,3058.1,0,214.2,211.7,2.6
2072-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,22.7,0,218.3,195.8,22.7,0,0,0,-3276.7,0,216.4,216.4,0
2072-08-16T06:37:58.734Z,31.942809,-113.020708,7.8,0,112.9,0,205.5,104,101.6,2.1,0,29,-3276.7,0,190.5,162.4,28.1
2072-09-15T17:07:02.565Z,31.942809,-113.020708,2.4,0,8.2,0,157.7,138.5,19.6,0.1,0,0,18.6,0,145.2,144.6,0.6
2072-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,111.9,111.7,0,0.1,0,4.9,514.6,0,106.8,102.3,4.4
2072-11-15T14:05:10.228Z,31.942809,-113.020708,3.7,0,12.5,0,66.8,57.8,9.3,0.1,0,1.6,770.5,0,62.4,60.7,1.6
2072-12-16T00:34:14.059Z,31.942809,-113.020708,24.7,10,62.5,0,48.6,14.5,34.6,13.2,11.7,68.7,877.4,0,44.9,26.3,18.4
2073-01-16T05:14:31.916Z,31.942809,-113.020708,13.8,0,6.5,0,50.1,29.7,20.1,22.6,0,5.7,1005.6,0,50.4,18.7,31.3
2073-02-15T15:43:35.747Z,31.942809,-113.020708,9.7,0,18.8,0,61.9,40.5,21.6,6.6,0,0.7,1176.3,0,61.8,50.9,11.2
2073-03-18T02:12:39.578Z,31.942809,-113.020708,5.5,0,25.7,0,100.7,74.1,26.7,2.5,0,22.4,1420.3,0,92.3,72,20.4
2073-04-17T12:41:43.409Z,31.942809,-113.020708,1.3,0,0.3,0,136,131.3,4.9,1.7,0,9.5,1771.1,0,123.1,108.9,14.1
2073-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,165.5,164.3,1.2,0,0,0.3,2246.8,0,158.8,158.3,0.3
2073-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3.5,0,214.7,211.3,3.5,0,0,2.5,2902.8,0,192.1,189.6,2.5
2073-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,8.2,0,219.3,211.1,8.2,0,0,4.2,-3276.7,0,204.7,200.5,4.2
2073-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,10.8,0,203.2,192.4,10.8,0,0,22,-3276.7,0,196,173.9,22
2073-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,0,0,165.2,165.2,0,0,0,3.9,-3276.7,0,153.9,149.9,3.9
2073-10-17T03:36:06.397Z,31.942809,-113.020708,1.9,0,19.6,0,106.4,96.5,9.9,0,0,4.1,454.4,0,102.7,98.6,4.1
2073-11-16T14:05:10.228Z,31.942809,-113.020708,5.5,0,5.3,0,65.9,53.9,11.9,0,0,0,707.3,0,62.7,62.7,0
2073-12-17T00:34:14.059Z,31.942809,-113.020708,5.7,0,17.3,0,47.2,34.4,12.6,15.7,0,34.3,813.3,0,44.7,25.5,19.4
2074-01-16T05:14:31.916Z,31.942809,-113.020708,12.1,0,22.8,0,52.9,29.1,23.6,9.7,0,15.3,945.3,0,50.8,32.1,18.5
2074-02-15T15:43:35.747Z,31.942809,-113.020708,3.4,0,3,0,67.9,59.1,8.4,20.5,0,47.7,1096.8,0,59.7,20,40.1
2074-03-18T02:12:39.578Z,31.942809,-113.020708,1,0,5.8,0,86.3,80.6,5.3,7.3,0,0.4,1343.5,0,92.4,74.1,18.1
2074-04-17T12:41:43.409Z,31.942809,-113.020708,0.3,0,0.6,0,127.9,126,1.5,0.5,0,2.6,1690.8,0,122.5,118.4,4
2074-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.1,0,172.2,170.1,2.1,0,0,2.6,2170.1,0,158.8,156.1,2.6
2074-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,4,0,209.4,205.1,4,0,0,13.1,2811.4,0,189.6,176.4,13.1
2074-07-17T20:08:54.903Z,31.942809,-113.020708,2.2,0,19.2,0,214.4,195.2,19,9.9,11.3,116.6,-3276.7,0,205.1,109.8,95.4
2074-08-17T06:37:58.734Z,31.942809,-113.020708,0.4,0,32.4,0,206,174.5,31.1,10.6,0,97.7,-3276.7,0,191.1,96.6,94.7
