date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-07-26T12:00:00Z,44.702,-110.018,77.98768615722656,0,0,52.75,0,2.4516115188598633,0.36774182319641113,2.083869695663452
1980-07-27T12:00:00Z,44.702,-110.018,75.49662780761719,0,0,57.25,0,2.9306581020355225,0.43959879875183105,2.4910593032836914
1980-07-28T12:00:00Z,44.702,-110.018,72.95176696777344,0,0,62.25,0,2.993959665298462,0.4490940570831299,2.544865608215332
1980-07-29T12:00:00Z,44.702,-110.018,70.829071044921875,0,0,64,0,2.4972898960113525,0.37459349632263184,2.1226963996887207
1980-07-30T12:00:00Z,44.702,-110.018,72.642791748046875,0,4.180000305175781,67.75,0,2.7838528156280518,0.41757798194885254,2.366274833679199
1980-07-31T12:00:00Z,44.702,-110.018,69.9410400390625,0,0,74.25,0,3.1785330772399902,0.4767801761627197,2.7017529010772705
1980-08-01T12:00:00Z,44.702,-110.018,67.65773010253906,0,0,77.5,0,2.686251401901245,0.4029378890991211,2.283313512802124
1980-08-02T12:00:00Z,44.702,-110.018,65.38465881347656,0,0,80.75,0,2.674201250076294,0.40113019943237305,2.273071050643921
1980-08-03T12:00:00Z,44.702,-110.018,62.87934875488281,0,0,86,0,2.953625440597534,0.4483182430267334,2.505307197570801
1980-08-04T12:00:00Z,44.702,-110.018,61.650577545166016,0,0,86,0,1.4517141580581665,0.22294187545776367,1.2287722826004028
1980-08-05T12:00:00Z,44.702,-110.018,60.03371810913086,0,0,86,0,1.914251446723938,0.29739272594451904,1.616858720779419
1980-08-06T12:00:00Z,44.702,-110.018,58.670570373535156,0,0,86,0,1.6172926425933838,0.25414609909057617,1.3631465435028076
1980-08-07T12:00:00Z,44.702,-110.018,56.956268310546875,0,0,86,0,2.0382370948791504,0.32393407821655273,1.7143030166625977
1980-08-08T12:00:00Z,44.702,-110.018,55.25442886352539,0,0,86,0,2.0277249813079834,0.32588446140289307,1.7018405199050903
1980-08-09T12:00:00Z,44.702,-110.018,53.20952606201172,0,0,88.25,0,2.4416754245758057,0.3967723846435547,2.044903039932251
1980-08-10T12:00:00Z,44.702,-110.018,51.68981170654297,0,0,88.25,0,1.8301928043365479,0.31047916412353516,1.5197136402130127
1980-08-11T12:00:00Z,44.702,-110.018,49.84568405151367,0,0,89.25,0,2.24015474319458,0.3960273265838623,1.8441274166107178
1980-08-12T12:00:00Z,44.702,-110.018,48.19824981689453,0,0,89.25,0,2.0187387466430664,0.3713037967681885,1.647434949874878
1980-08-13T12:00:00Z,44.702,-110.018,46.37863540649414,0,0,90.5,0,2.2494115829467773,0.4297983646392822,1.8196132183074951
1980-08-14T12:00:00Z,44.702,-110.018,44.42013168334961,0,0,93.25,0,2.4426791667938232,0.48417389392852783,1.9585052728652954
1980-08-15T12:00:00Z,44.702,-110.018,46.94240951538086,0,4.180000305175781,93.5,0,2.0861196517944336,0.42839956283569336,1.6577200889587402
1980-08-16T12:00:00Z,44.702,-110.018,52.50617218017578,0,6.688000202178955,93.5,0,1.4276065826416016,0.30336642265319824,1.1242401599884033
1980-08-17T12:00:00Z,44.702,-110.018,53.793270111083984,0,2.508000135421753,93.5,0,1.5538727045059204,0.33297276496887207,1.2208999395370483
1980-08-18T12:00:00Z,44.702,-110.018,52.0828857421875,0,0,94.75,0,2.181812286376953,0.471427321434021,1.7103849649429321
1980-08-19T12:00:00Z,44.702,-110.018,56.761077880859375,0,5.8520002365112305,94.75,0,1.5007588863372803,0.32695114612579346,1.1738077402114868
1980-08-20T12:00:00Z,44.702,-110.018,60.332801818847656,0,3.571722984313965,94.75,3.952277183532715,0,0,0
1980-08-21T12:00:00Z,44.702,-110.018,63.183292388916016,0,0,94.75,0,1.4151370525360107,0.31335175037384033,1.1017853021621704
1980-08-22T12:00:00Z,44.702,-110.018,62.06612014770508,0,0,94.75,0,1.43820059299469,0.32102692127227783,1.117173671722412
1980-08-23T12:00:00Z,44.702,-110.018,60.581878662109375,0,0,94.75,0,1.9151495695114136,0.4309086799621582,1.4842408895492554
1980-08-24T12:00:00Z,44.702,-110.018,58.898929595947266,0,0,96.75,0,2.191746711730957,0.508798360824585,1.682948350906372
1980-08-25T12:00:00Z,44.702,-110.018,64.15067291259766,0,6.688000202178955,96.75,0,1.8880387544631958,0.45178067684173584,1.43625807762146
1980-08-26T12:00:00Z,44.702,-110.018,69.56990051269531,0,6.688000202178955,96.75,0,1.683676838874817,0.41490602493286133,1.2687708139419556
1980-08-27T12:00:00Z,44.702,-110.018,72.24356842041016,0,4.180000305175781,97.75,0,2.0180561542510986,0.5117213726043701,1.5063347816467285
1980-08-28T12:00:00Z,44.702,-110.018,79.27069091796875,0,7.027120113372803,97.75,0.4968801438808441,0,0,0
1980-08-29T12:00:00Z,44.702,-110.018,78.63072967529297,0,0,97.75,0,1.5527526140213013,0.415915846824646,1.1368367671966553
1980-08-30T12:00:00Z,44.702,-110.018,82.50740051269531,0,5.016000270843506,97.75,0,1.571487545967102,0.4321591854095459,1.1393283605575562
1980-08-31T12:00:00Z,44.702,-110.018,87.63683319091797,0,5.1294331550598145,97.75,1.5585672855377197,0,0,0
1980-09-01T12:00:00Z,44.702,-110.018,89.04999542236328,5.304562568664551,6.717722415924072,97.75,5.7088446617126465,0,0,0
1980-09-02T12:00:00Z,44.702,-110.018,88.06871795654297,5.7088446617126465,0,97.75,0,1.353485107421875,0.37220847606658936,0.9812766313552856
1980-09-03T12:00:00Z,44.702,-110.018,87.9903335571289,4.03472375869751,5.016000270843506,97.75,0,1.4615989923477173,0.4019397497177124,1.0596592426300049
1980-09-04T12:00:00Z,44.702,-110.018,87.11112976074219,0,0,97.75,0,1.2126984596252441,0.33349210023880005,0.8792063593864441
1980-09-05T12:00:00Z,44.702,-110.018,85.920501708984375,0,0,97.75,0,1.6422500610351563,0.4516187906265259,1.1906312704086304
1980-09-06T12:00:00Z,44.702,-110.018,84.36077117919922,0,0,101.25,0,2.151348352432251,0.591620922088623,1.559727430343628
