year,month,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,agdd_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly
1998,4,44.702,-110.018,89.0500259399414,130.20928955078125,2.508000135421753,0,228.3817138671875,0,0,0
1998,5,44.702,-110.018,89.04151153564453,280.09136962890625,26.874849319458008,0,0,13.87082290649414,13.731660842895508,0.13916239142417908
1998,6,44.702,-110.018,88.89514923095703,140.45106506347656,94.6444091796875,0.75,0,16.78141212463379,14.038448333740234,2.742964029312134
1998,7,44.702,-110.018,62.363525390625,0,20.064001083374023,97.5,0,87.24201965332031,28.559532165527344,58.6824836730957
1998,8,44.702,-110.018,40.75454330444336,0,36.784000396728516,155,0,70.115478515625,19.16094207763672,50.95452880859375
1998,9,44.702,-110.018,48.204307556152344,0,45.869625091552734,191.5,0,42.118465423583984,20.848068237304687,21.27039909362793
1998,10,44.702,-110.018,83.4131088256836,0,8.477834701538086,0,7.332687854766846,12.343210220336914,10.26894474029541,2.0742666721343994
1998,11,44.702,-110.018,85.0648193359375,0,0,0,132.87037658691406,0,0,0
1998,12,44.702,-110.018,87.1191177368164,0,0,0,240.71438598632812,0,0,0
1999,1,44.702,-110.018,87.1191177368164,0,0,0,357.75439453125,0,0,0
1999,2,44.702,-110.018,87.1191177368164,0,0,0,457.2384033203125,0,0,0
1999,3,44.702,-110.018,88.24028778076172,80.43091583251953,3.3440001010894775,0,415.00457763671875,0,0,0
1999,4,44.702,-110.018,89.0500259399414,162.89483642578125,24.010967254638672,0,351.59375,0,0,0
1999,5,44.702,-110.018,89.04940032958984,408.56768798828125,13.558548927307129,0,1.526843786239624,1.5386936664581299,1.5194599628448486,0.019233670085668564
1999,6,44.702,-110.018,88.66295623779297,65.6329574584961,55.41501998901367,1.75,0.7500894665718079,41.684959411621094,36.317161560058594,5.367799282073975
1999,7,44.702,-110.018,69.67320251464844,0.7500894665718079,11.704000473022461,53.75,0,77.530517578125,23.722753524780273,53.80777359008789
1999,8,44.702,-110.018,41.63115310668945,0,45.14400100708008,112.5,0,68.8479232788086,17.85350227355957,50.994407653808594
1999,9,44.702,-110.018,53.28385543823242,0,20.04067039489746,112.5,0,28.60662841796875,12.651123046875,15.9555082321167
1999,10,44.702,-110.018,59.132606506347656,0,3.2775726318359375,0,5.388709545135498,13.972946166992188,11.585750579833984,2.3871958255767822
1999,11,44.702,-110.018,80.91957092285156,0,2.9214911460876465,0,41.28168869018555,5.97135066986084,5.936472415924072,0.034877680242061615
1999,12,44.702,-110.018,88.44457244873047,0,0,0,124.04569244384766,0,0,0
2000,1,44.702,-110.018,88.44457244873047,0,1.4210854715202004e-14,0,212.6616973876953,0,0,0
2000,2,44.702,-110.018,88.44457244873047,0,0,0,289.5736999511719,0,0,0
2000,3,44.702,-110.018,88.9914321899414,20.668142318725586,0.4220151901245117,0,324.3121032714844,0,0,0
2000,4,44.702,-110.018,89.0500259399414,280.1333923339844,28.48269271850586,0,115.23873138427734,0,0,0
2000,5,44.702,-110.018,89.03815460205078,218.820556640625,61.41185760498047,0,0,17.746490478515625,17.58714485168457,0.15934297442436218
2000,6,44.702,-110.018,88.415802001953125,46.918609619140625,41.245418548583984,8.5,0,48.00470733642578,41.732383728027344,6.272326946258545
2000,7,44.702,-110.018,69.77455139160156,0,19.22800064086914,94,0,84.12459564208984,24.861268997192383,59.2633171081543
2000,8,44.702,-110.018,31.85536766052246,0,24.244001388549805,162.5,0,71.22795867919922,27.492313385009766,43.73564910888672
2000,9,44.702,-110.018,32.50318908691406,0,15.10867977142334,0,0,31.647403717041016,19.222820281982422,12.424583435058594
2000,10,44.702,-110.018,78.38164520263672,19.042144775390625,21.971054077148438,0,0,9.18513298034668,7.952583312988281,1.2325499057769775
2000,11,44.702,-110.018,89.019683837890625,0,0,0,31.768001556396484,0,0,0
2000,12,44.702,-110.018,89.019683837890625,0,0,0,100.32000732421875,0,0,0
2001,1,44.702,-110.018,89.01969146728516,0,0,0,113.69600677490234,0,0,0
2001,2,44.702,-110.018,89.0196762084961,0,0,0,162.1840057373047,0,0,0
2001,3,44.702,-110.018,89.044158935546875,53.849185943603516,8.556222915649414,0,158.46449279785156,0,0,0
2001,4,44.702,-110.018,89.0500259399414,182.72866821289062,7.920165061950684,0,60.171836853027344,0,0,0
2001,5,44.702,-110.018,89.0361557006836,111.86933135986328,31.15677833557129,0,0,33.686283111572266,33.46440124511719,0.22188208997249603
2001,6,44.702,-110.018,87.52552032470703,58.94804382324219,15.388341903686523,28.25,0,54.601905822753906,46.70002365112305,7.901885509490967
2001,7,44.702,-110.018,75.884246826171875,5.03794002532959,34.2760009765625,101,0,82.57483673095703,27.97030258178711,54.60454177856445
2001,8,44.702,-110.018,33.89436721801758,0,10.032000541687012,189,0,75.4512710571289,27.794483184814453,47.65679168701172
2001,9,44.702,-110.018,23.6289005279541,0,5.681192874908447,208.25,0,40.64070129394531,29.109975814819336,11.530732154846191
2001,10,44.702,-110.018,37.1078987121582,0,5.486536502838135,0,7.52400016784668,8.573380470275879,7.669721603393555,0.9036577343940735
2001,11,44.702,-110.018,84.24732208251953,3.0968518257141113,4.762297630310059,0,34.2760009765625,2.861537218093872,2.8517215251922607,0.009815623983740807
2001,12,44.702,-110.018,89.0444107055664,0,0,0,106.17200469970703,0,0,0
2002,1,44.702,-110.018,89.0444107055664,0,0,0,176.39601135253906,0,0,0
2002,2,44.702,-110.018,89.0444107055664,0,0,0,206.49200439453125,0,0,0
2002,3,44.702,-110.018,89.04621887207031,23.44251251220703,6.688000202178955,0,269.1518859863281,0,0,0
2002,4,44.702,-110.018,89.0500259399414,96.70793914794922,24.740676879882812,0,256.0439453125,0,0,0
2002,5,44.702,-110.018,89.0437240600586,318.7198181152344,19.754091262817383,0.25,0,8.8880767822265625,8.776975631713867,0.11110096424818039
2002,6,44.702,-110.018,88.1897964477539,64.28985595703125,38.53774642944336,25.75,0,52.071475982666016,44.31366729736328,7.7578125
2002,7,44.702,-110.018,65.65125274658203,0,31.768001556396484,133.25,0,88.1935806274414,29.025259017944336,59.168312072753906
2002,8,44.702,-110.018,43.612430572509766,0,25.916000366210938,148,0,61.371925354003906,15.530839920043945,45.84108352661133
2002,9,44.702,-110.018,47.40572738647461,0,30.056570053100586,156,0.9741045832633972,34.1429443359375,15.888204574584961,18.254741668701172
2002,10,44.702,-110.018,79.9797592163086,5.2338104248046875,10.41390323638916,0,10.074284553527832,4.843703269958496,4.0425872802734375,0.8011164665222168
2002,11,44.702,-110.018,89.0500259399414,10.740629196166992,0,0,82.09765625,0,0,0
2002,12,44.702,-110.018,89.0500259399414,0,0,0,141.4536590576172,0,0,0
2003,1,44.702,-110.018,89.0500259399414,0.4995657801628113,0.4995657801628113,0,237.9300994873047,0,0,0
2003,2,44.702,-110.018,89.0500259399414,0,0,0,311.49810791015625,0,0,0
2003,3,44.702,-110.018,89.0500259399414,54.02369689941406,9.630941390991211,0,377.02239990234375,0,0,0
2003,4,44.702,-110.018,89.0500259399414,227.44558715820312,31.11957550048828,0,203.08082580566406,0,0,0
2003,5,44.702,-110.018,89.035491943359375,274.7574768066406,42.41448974609375,9.5,0,19.728927612304687,19.48676872253418,0.24215838313102722
2003,6,44.702,-110.018,88.57483673095703,25.951934814453125,25.14630126953125,17.75,0,50.90853500366211,45.20262145996094,5.705924034118652
2003,7,44.702,-110.018,58.718875885009766,0,0,142.5,0,91.628021240234375,32.409061431884766,59.21894454956055
2003,8,44.702,-110.018,22.313282012939453,0,23.408000946044922,242.5,0,75.662017822265625,42.294334411621094,33.367679595947266
2003,9,44.702,-110.018,36.28099060058594,0,30.319522857666016,251.5,0,31.634288787841797,19.944618225097656,11.689669609069824
2003,10,44.702,-110.018,54.314815521240234,0,11.968013763427734,0,7.523800849914551,16.54585838317871,13.643230438232422,2.9026272296905518
2003,11,44.702,-110.018,69.05076599121094,0,3.552713678800501e-15,0,101.62149047851562,0,0,0
2003,12,44.702,-110.018,69.27295684814453,0,1.4210854715202004e-14,0,197.76148986816406,0,0,0
2004,1,44.702,-110.018,69.27295684814453,0,0,0,268.8215026855469,0,0,0
2004,2,44.702,-110.018,69.27295684814453,0,0,0,306.4414978027344,0,0,0
2004,3,44.702,-110.018,80.99066925048828,135.0370635986328,0,0,184.23141479492187,0,0,0
2004,4,44.702,-110.018,89.0500259399414,235.22743225097656,15.389459609985352,0,0,2.1793770790100098,2.1793770790100098,0
2004,5,44.702,-110.018,89.04988861083984,102.14572143554687,61.63045120239258,0,2.3500146865844727,17.045669555664062,17.041406631469727,0.004263140726834536
2004,6,44.702,-110.018,88.63471221923828,76.7073974609375,66.35045623779297,0.5,0,50.31590270996094,43.85408020019531,6.461812973022461
2004,7,44.702,-110.018,82.89750671386719,25.789464950561523,65.20800018310547,41.75,0,74.81254577636719,21.838233947753906,52.97431182861328
2004,8,44.702,-110.018,61.977935791015625,5.094215393066406,46.581783294677734,66,0,56.1683235168457,10.95151424407959,45.2168083190918
2004,9,44.702,-110.018,87.75548553466797,69.11851501464844,49.79286193847656,0,0,26.382322311401367,11.31920051574707,15.063122749328613
2004,10,44.702,-110.018,88.11519622802734,26.04082489013672,13.298213958740234,0,49.375553131103516,10.2844820022583,7.756476402282715,2.528006076812744
2004,11,44.702,-110.018,89.04740905761719,57.73555374145508,0,0,20.064001083374023,1.356845498085022,1.3528670072555542,0.003978381864726543
2004,12,44.702,-110.018,89.0459976196289,0,0,0,79.42000579833984,0,0,0
2005,1,44.702,-110.018,89.0477066040039,9.736650466918945,0,0,129.8713836669922,0,0,0
2005,2,44.702,-110.018,89.0500259399414,0,0,0,174.17938232421875,0,0,0
2005,3,44.702,-110.018,89.0500259399414,17.85552406311035,3.1148946285247803,0,226.5478515625,0,0,0
2005,4,44.702,-110.018,89.0500259399414,170.22079467773437,9.236372947692871,0,105.65106964111328,0,0,0
2005,5,44.702,-110.018,89.03968811035156,208.78738403320312,77.88751983642578,0,2.910896062850952,16.087190628051758,15.962371826171875,0.1248176321387291
2005,6,44.702,-110.018,88.5061264038086,79.25243377685547,57.63688278198242,9.5,0,42.074317932128906,35.79608154296875,6.278228759765625
2005,7,44.702,-110.018,73.026092529296875,0,28.423999786376953,93,0,83.38563537597656,26.386327743530273,56.999305725097656
2005,8,44.702,-110.018,57.62172317504883,0,41.68268585205078,137.25,0,64.064697265625,12.451288223266602,51.613399505615234
2005,9,44.702,-110.018,59.771827697753906,0,29.489479064941406,146.25,0,31.318132400512695,12.735879898071289,18.58224868774414
2005,10,44.702,-110.018,88.71751403808594,26.085494995117188,9.5467376708984375,0,18.26327896118164,12.081562995910645,10.429059982299805,1.6525028944015503
2005,11,44.702,-110.018,89.0500259399414,42.20139694213867,13.625021934509277,0,81.39788818359375,0,0,0
2005,12,44.702,-110.018,89.0500259399414,0,0,0,182.55389404296875,0,0,0
2006,1,44.702,-110.018,89.0500259399414,2.842170943040401e-14,2.842170943040401e-14,0,264.4819030761719,0,0,0
2006,2,44.702,-110.018,89.0500259399414,0,0,0,310.4618835449219,0,0,0
2006,3,44.702,-110.018,89.0500259399414,15.237411499023438,9.603358268737793,0,352.9084777832031,0,0,0
2006,4,44.702,-110.018,89.0500259399414,250.54983520507812,47.081398010253906,0,169.23866271972656,0,0,0
