date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-04-30T12:00:00Z,44.686843,-110.061929,89,10.6,8.8,0,1.5,0,1.5
1980-05-01T12:00:00Z,44.686843,-110.061929,87.8,0,0,0,1.2,0,1.2
1980-05-02T12:00:00Z,44.686843,-110.061929,88.5,0,0.7,0,0,0,0
1980-05-03T12:00:00Z,44.686843,-110.061929,89,3.6,4.2,0.3,0,0,0
1980-05-04T12:00:00Z,44.686843,-110.061929,87.9,0,0,0,1.4,0,1.4
1980-05-05T12:00:00Z,44.686843,-110.061929,86.5,0,0,0,1.5,0,1.5
1980-05-06T12:00:00Z,44.686843,-110.061929,87.4,0,2.3,0,1.4,0,1.4
1980-05-07T12:00:00Z,44.686843,-110.061929,88.2,0,2.2,0,1.4,0,1.4
1980-05-08T12:00:00Z,44.686843,-110.061929,89,4.1,5,0.5,0,0,0
1980-05-09T12:00:00Z,44.686843,-110.061929,89,3,3,1,0,0,0
1980-05-10T12:00:00Z,44.686843,-110.061929,89,2.5,2.5,4.4,0,0,0
1980-05-11T12:00:00Z,44.686843,-110.061929,89,3.2,0.4,1.6,0,0,0
1980-05-12T12:00:00Z,44.686843,-110.061929,89,1.7,0.3,0.3,0,0,0
1980-05-13T12:00:00Z,44.686843,-110.061929,89,0.5,0.5,0.4,0,0,0
1980-05-14T12:00:00Z,44.686843,-110.061929,88.3,0,0,0,1.1,0,1.1
1980-05-15T12:00:00Z,44.686843,-110.061929,87.2,0,0,0,1.2,0,1.1
1980-05-16T12:00:00Z,44.686843,-110.061929,89,4.9,6.7,2.6,0,0,0
1980-05-17T12:00:00Z,44.686843,-110.061929,89,4.9,3.8,0,1.5,0,1.5
1980-05-18T12:00:00Z,44.686843,-110.061929,89,3.4,5,0,1.6,0,1.6
1980-05-19T12:00:00Z,44.686843,-110.061929,87.7,0,0.3,0,1.7,0,1.7
1980-05-20T12:00:00Z,44.686843,-110.061929,85.7,0,0,0,2.1,0.1,2
1980-05-21T12:00:00Z,44.686843,-110.061929,83.5,0,0,0,2.3,0.1,2.2
1980-05-22T12:00:00Z,44.686843,-110.061929,85.8,0,4.8,0,2.5,0,2.5
1980-05-23T12:00:00Z,44.686843,-110.061929,89,19.9,25.2,0,2,0,2
1980-05-24T12:00:00Z,44.686843,-110.061929,89,5.7,7.4,0,1.7,0,1.7
1980-05-25T12:00:00Z,44.686843,-110.061929,89,1.4,1.4,12.5,0,0,0
1980-05-26T12:00:00Z,44.686843,-110.061929,89,0,0,16.9,0,0,0
1980-05-27T12:00:00Z,44.686843,-110.061929,89,6.1,1.4,12.2,0,0,0
1980-05-28T12:00:00Z,44.686843,-110.061929,89,13.6,1.9,0.5,0,0,0
1980-05-29T12:00:00Z,44.686843,-110.061929,89,2.1,2.1,0.6,0,0,0
1980-05-30T12:00:00Z,44.686843,-110.061929,89,4.1,4.1,3,0,0,0
1980-05-31T12:00:00Z,44.686843,-110.061929,89,7.3,6.3,2,0,0,0
1980-06-01T12:00:00Z,44.686843,-110.061929,89,5.6,5.6,2.1,0,0,0
1980-06-02T12:00:00Z,44.686843,-110.061929,89,7.8,7.8,2.8,0,0,0
1980-06-03T12:00:00Z,44.686843,-110.061929,89,8.1,6.5,1.2,0,0,0
1980-06-04T12:00:00Z,44.686843,-110.061929,89,0.3,0.7,0,1.6,0,1.6
1980-06-05T12:00:00Z,44.686843,-110.061929,89,1.9,1.9,0.1,0,0,0
1980-06-06T12:00:00Z,44.686843,-110.061929,89,1.9,1.9,0.8,0,0,0
1980-06-07T12:00:00Z,44.686843,-110.061929,89,4.7,4.7,1.5,0,0,0
1980-06-08T12:00:00Z,44.686843,-110.061929,88.7,0,0,0,1.9,0,1.9
1980-06-09T12:00:00Z,44.686843,-110.061929,86.4,0,0,0,2.3,0,2.2
1980-06-10T12:00:00Z,44.686843,-110.061929,84.1,0,0,0,2.5,0.1,2.4
1980-06-11T12:00:00Z,44.686843,-110.061929,84.2,0,2.7,0,2.5,0,2.5
1980-06-12T12:00:00Z,44.686843,-110.061929,82.1,0,0,0,2.3,0.2,2.1
1980-06-13T12:00:00Z,44.686843,-110.061929,84.6,0,4.5,0,2,0,2
1980-06-14T12:00:00Z,44.686843,-110.061929,89,1.3,7.8,0,2.1,0,2.1
1980-06-15T12:00:00Z,44.686843,-110.061929,89,9.1,9.1,2.7,0,0,0
1980-06-16T12:00:00Z,44.686843,-110.061929,89,1.6,0.6,0,1.7,0,1.7
1980-06-17T12:00:00Z,44.686843,-110.061929,87.4,0,0.5,0,2.1,0,2.1
1980-06-18T12:00:00Z,44.686843,-110.061929,85,0,0,0,2.5,0.1,2.4
1980-06-19T12:00:00Z,44.686843,-110.061929,85.4,0,2.9,0,2.5,0,2.5
1980-06-20T12:00:00Z,44.686843,-110.061929,84.1,0,1.1,0,2.5,0.1,2.5
